started,wait,duration,text
11:48AM 45912132785086718284258526@web.libraryh3lp.com: Link: http://vufind.library.cmu.edu/vufind/Record/430568

11:48AM askandyver2@chat.libraryh3lp.com: Sorrells Library
Arnette Loggins
Circulation Supervisor
412-268-7217

11:48AM 45912132785086718284258526@web.libraryh3lp.com: Thanks. Will reach out to them.

11:48AM askandyver2@chat.libraryh3lp.com: ok .. have a great day

11:48AM 45912132785086718284258526@web.libraryh3lp.com: U too

"

1/19/16 16:01,0:00:45,0:02:47,"16:01PM 82451487860932996574119188@web.libraryh3lp.com: Hello, I'm looking for literature about stakeholder analysis, specifically within the context of international development. I have been able to find generic writeups (http://srmo.sagepub.com/view/enyclopedia-of-action-research/n293.xml) and some targeted guides (http://search.library.cmu.edu/vufind/Record/1572547), but nothing within the development context. What would be good places to look?

16:02PM askandyver2@chat.libraryh3lp.com: Hi there

16:03PM askandyver2@chat.libraryh3lp.com: Interesting topic!  But hard to answer over chat - there is a lot to suggest, and we would like to understand better exactly what you're looking for.

16:05PM askandyver2@chat.libraryh3lp.com: I could give you a list of databases and perhaps some subject headings for books, but you might waste a lot of time wading through them.  Would you consider making an appointment with our liaison librarian in that area?

16:05PM 82451487860932996574119188@web.libraryh3lp.com: Sure, thanks. In person might be easier.

"

10/22/15 9:21,0:00:12,0:02:50,"09:21AM 37486852085477152704106759@web.libraryh3lp.com: Hi, I was wondering it there are any Fundamentals of Engineering FE/EIT practice problems available at the library?

09:21AM askandyver2@chat.libraryh3lp.com: hi

09:21AM askandyver2@chat.libraryh3lp.com: did you check our library catalog?

09:21AM askandyver2@chat.libraryh3lp.com: if not, hold on ... 

09:22AM askandyver2@chat.libraryh3lp.com: is this what you're looking for? http://vufind.library.cmu.edu/vufind/Record/1499199

09:23AM 37486852085477152704106759@web.libraryh3lp.com: thanks. sets of engineering practice problems are hard to find so I just thought I'd ask

09:23AM 37486852085477152704106759@web.libraryh3lp.com: that might work..

09:24AM askandyver2@chat.libraryh3lp.com: great .. if you need more assistance you should email engineering reference directly at sciref@andrew.cmu.edu

09:24AM askandyver2@chat.libraryh3lp.com: They would be happy to help

09:24AM 37486852085477152704106759@web.libraryh3lp.com: ok thanks alot

09:24AM askandyver2@chat.libraryh3lp.com: np .. have a gr8 day

"

11/12/15 11:35,0:00:13,0:02:52,"11:35AM 96377818703486206604497703@web.libraryh3lp.com: Hi, I haven't been on the library site for a while, and it looks like it's changed!  I'm trying to find the dissertation of one of my alumni.  What is the best way to search that?  Thanks!

11:35AM askandyver2@chat.libraryh3lp.com: hi

11:35AM 96377818703486206604497703@web.libraryh3lp.com: hi

11:36AM askandyver2@chat.libraryh3lp.com: If you're looking for dissertations, you should consider either the Dissertation and Abstract database 

11:37AM askandyver2@chat.libraryh3lp.com: or Disssertations and Theses @ CMU databse (just for those done at CMU)

11:37AM askandyver2@chat.libraryh3lp.com: Both databases will often have the entire PDF of the dissertation

11:37AM 96377818703486206604497703@web.libraryh3lp.com: OK. I wasn't able to find the links to those.

11:37AM askandyver2@chat.libraryh3lp.com: they are under Search and Find, then Research Databases

11:37AM 96377818703486206604497703@web.libraryh3lp.com: OK, thanks!

11:38AM askandyver2@chat.libraryh3lp.com: You're very welcome!

"

1/19/16 12:30,0:00:20,0:02:53,"12:30PM 44601653322062172633776514@web.libraryh3lp.com: Hi

12:30PM askandyver2@chat.libraryh3lp.com: Hello

12:30PM 44601653322062172633776514@web.libraryh3lp.com: I am trying to check out The goal : a process of ongoing improvement

12:30PM 44601653322062172633776514@web.libraryh3lp.com: but it is in Software Engineering Institute - STACKS

12:30PM 44601653322062172633776514@web.libraryh3lp.com: is there anyway to get it moved to Hunt

12:32PM askandyver2@chat.libraryh3lp.com: I believe you need to go to SEI. Let me double check that for you. There is an earlier edition of the title available at Hunt now.

12:32PM 44601653322062172633776514@web.libraryh3lp.com: oh really

12:32PM askandyver2@chat.libraryh3lp.com: http://search.library.cmu.edu/vufind/Record/241576

12:32PM 44601653322062172633776514@web.libraryh3lp.com: perfect

12:32PM 44601653322062172633776514@web.libraryh3lp.com: can i check that out now?

12:33PM 44601653322062172633776514@web.libraryh3lp.com: or do i have to do that in person

12:33PM askandyver2@chat.libraryh3lp.com: You have to do it in person

12:33PM 44601653322062172633776514@web.libraryh3lp.com: ok

12:33PM 44601653322062172633776514@web.libraryh3lp.com: ill be over there later

12:33PM 44601653322062172633776514@web.libraryh3lp.com: thanks

12:33PM askandyver2@chat.libraryh3lp.com: You are welcome.

"

9/30/16 16:31,0:00:16,0:02:54,"16:31PM 25568027251715823138442574@web.libraryh3lp.com: Hello

16:31PM askandyver2@chat.libraryh3lp.com: hello 

16:31PM 25568027251715823138442574@web.libraryh3lp.com: i have a quick question about online library access.  do you offer subscriptions for non student faculty to access academic journals?

16:32PM askandyver2@chat.libraryh3lp.com: I don't know what you mean by non student faculty...are you affiliated with Carnegie Mellon?

16:32PM 25568027251715823138442574@web.libraryh3lp.com: no

16:33PM askandyver2@chat.libraryh3lp.com: You can access our online services/resources ONLY if you come to one of our physical locations.

16:33PM 25568027251715823138442574@web.libraryh3lp.com: ok thank you

16:33PM askandyver2@chat.libraryh3lp.com: Some researchers can get permission to get a research pass

16:34PM askandyver2@chat.libraryh3lp.com: where you would not have to request a login at each visit but you would still have to come to campus

16:34PM 25568027251715823138442574@web.libraryh3lp.com: go it thank you for the information

"

3/11/16 11:31,0:00:54,0:02:54,"11:31AM 23381164340043622244467111@web.libraryh3lp.com: Hello, I found a book in Knovel which is pretty useful to my research. However, it is consisted of more than 60 chapters and I have to click each of them to download. I am wondering is there a way to download the whole content of the book.

11:31AM 23381164340043622244467111@web.libraryh3lp.com: Thanks!

11:31AM 23381164340043622244467111@web.libraryh3lp.com: The link is here https://app.knovel.com/web/toc.v/cid:kpASHRAEF2/viewerType:toc/root_slug:ashrae-handbook-heating/url_slug:ashrae-handbook-heating?b-toc-cid=kpASHRAEF2&b-toc-title=2015%20ASHRAE%20Handbook%20-%20Heating%2C%20Ventilating%2C%20and%20Air-Conditioning%20Applications%20(I-P%20Edition)&b-toc-root-slug=ashrae-handbook-heating&b-toc-url-slug=retail-facilities

11:32AM askandyver2@chat.libraryh3lp.com: usually not bc/ copyright .. you can check with sciref@anrew.cmu.edu for available options

11:33AM 23381164340043622244467111@web.libraryh3lp.com: OK, thanks

11:34AM askandyver2@chat.libraryh3lp.com: you're welcome

"

12/7/15 13:47,0:00:13,0:02:56,"13:47PM 38136692674987358536975607@web.libraryh3lp.com: Hello there! It looks like the book I want is in the stacks -- in Qatar. Can you all send out a more local query? The book is called Contemporary Issues in Business Ethics, and here's the link. http://search.library.cmu.edu/vufind/Record/1257615

13:48PM askandyver2@chat.libraryh3lp.com: You will have to

13:48PM askandyver2@chat.libraryh3lp.com: order the book via our Interlibrary Loan system

13:48PM askandyver2@chat.libraryh3lp.com: ILLiad

13:48PM askandyver2@chat.libraryh3lp.com: http://www.library.cmu.edu/using/requesting

13:48PM 38136692674987358536975607@web.libraryh3lp.com: is that enough information? 

13:48PM 38136692674987358536975607@web.libraryh3lp.com: the ISBN # isn't listed.

13:48PM askandyver2@chat.libraryh3lp.com: You don't need the ISBN to request it.

13:49PM askandyver2@chat.libraryh3lp.com: but I can get it for you

13:49PM askandyver2@chat.libraryh3lp.com: ISBN that is

13:49PM 38136692674987358536975607@web.libraryh3lp.com: that's OK - if I don't need it, I'm sure you have better things to do.

13:49PM askandyver2@chat.libraryh3lp.com: You can click on the record's MARC record and retrieve that info from Library's catalog

13:50PM askandyver2@chat.libraryh3lp.com: 9781600217739 (hardcover)  

13:50PM askandyver2@chat.libraryh3lp.com: or 1600217737 (hardcover)  

13:50PM 38136692674987358536975607@web.libraryh3lp.com: and well, there you have it! CMU librarians rock.

13:50PM 38136692674987358536975607@web.libraryh3lp.com: thank you very much.

"

6/6/16 9:15,0:00:08,0:03:01,"09:15AM 40349101354852134179157316@web.libraryh3lp.com: Is a thesaurus available online through the library?

09:16AM askandyver2@chat.libraryh3lp.com: hi

09:16AM 40349101354852134179157316@web.libraryh3lp.com: hello

09:16AM askandyver2@chat.libraryh3lp.com: Let me check

09:16AM 40349101354852134179157316@web.libraryh3lp.com: ok, thanks

09:17AM askandyver2@chat.libraryh3lp.com: If you go to the Oxford reference in the database list, and search thesaurus, you'll see a few.

09:17AM 40349101354852134179157316@web.libraryh3lp.com: ok thanks

09:18AM askandyver2@chat.libraryh3lp.com: we also have a Roget's online http://vufind.library.cmu.edu/vufind/Record/1581067

09:19AM askandyver2@chat.libraryh3lp.com: search the catalog with Roget's thesaurus and you'll also get http://vufind.library.cmu.edu/vufind/Record/461715

"

2/12/16 15:19,0:00:08,0:03:06,"15:19PM 40901809292231475357609072@web.libraryh3lp.com: Hi, for some reason, I cannot open this eBook

15:19PM 40901809292231475357609072@web.libraryh3lp.com: http://vufind.library.cmu.edu/vufind/Record/1485651

15:19PM askandyver2@chat.libraryh3lp.com: hi

15:20PM askandyver2@chat.libraryh3lp.com: let me check

15:20PM askandyver2@chat.libraryh3lp.com: which volume?

15:20PM 40901809292231475357609072@web.libraryh3lp.com: I would like to read volume 4 of this books

15:22PM askandyver2@chat.libraryh3lp.com: It looks like we only have access to volumes 1-3

15:22PM askandyver2@chat.libraryh3lp.com: you can contact dianec@andrew.cmu.edu to see when we'll have access to volumes 4 and 5

15:22PM 40901809292231475357609072@web.libraryh3lp.com: Got you

15:22PM 40901809292231475357609072@web.libraryh3lp.com: Thank you very much

15:23PM askandyver2@chat.libraryh3lp.com: you're welcome

"

5/31/16 11:35,0:00:18,0:03:07,"11:35AM 71708527297666045073336648@web.libraryh3lp.com: Hello! 

11:35AM askandyver2@chat.libraryh3lp.com: How can I help you?

11:36AM 71708527297666045073336648@web.libraryh3lp.com: I'm considering starting my own research project for next year (as a senior studying Business) and I'm wondering if you can push me in the right direction in terms of where to start?

11:36AM 71708527297666045073336648@web.libraryh3lp.com: I need to find a topic, and I'm not sure which databases would be the most useful.

11:37AM 71708527297666045073336648@web.libraryh3lp.com: Specifically, I'm interested in looking into the economic/financial impacts of the Ukraine/Russia crisis.

11:37AM askandyver2@chat.libraryh3lp.com: Please start with the subject guide http://guides.library.cmu.edu/tepper 

11:38AM 71708527297666045073336648@web.libraryh3lp.com: That's perfect, thank you!

11:38AM askandyver2@chat.libraryh3lp.com: You are welcome.

"

1/18/17 13:12,0:00:06,0:03:10,"13:12PM 42320663314077034949646086@web.libraryh3lp.com: Hi

13:12PM askandyver2@chat.libraryh3lp.com: Hi

13:13PM 42320663314077034949646086@web.libraryh3lp.com: I'm looking for market research in airline industry and vacation packaging.  Do you know which data bases would be good for this search

13:13PM 42320663314077034949646086@web.libraryh3lp.com: ?

13:14PM askandyver2@chat.libraryh3lp.com: Sure.  I can give you a link to the Business Librarian's page that will help explain what to use-just give me a sec

13:14PM 42320663314077034949646086@web.libraryh3lp.com: thank you

13:15PM askandyver2@chat.libraryh3lp.com: Here

13:15PM askandyver2@chat.libraryh3lp.com: oos-sorry-got away from me.  Here's his page on Market Research http://guides.library.cmu.edu/marketresearch

13:15PM 42320663314077034949646086@web.libraryh3lp.com: thanks have a great day

13:15PM askandyver2@chat.libraryh3lp.com: You,too! :-)

"

9/12/16 12:23,0:00:08,0:03:12,"12:25PM 35765931795133922509704771@web.libraryh3lp.com: Hello,

12:25PM askandyver2@chat.libraryh3lp.com: Hi

12:25PM 35765931795133922509704771@web.libraryh3lp.com: My PhD student needs this textbook for his research: Modeling Materials byt 

12:25PM 35765931795133922509704771@web.libraryh3lp.com: Tadmor and Miller

12:25PM 35765931795133922509704771@web.libraryh3lp.com: It's a very standard textbook, can we get a few copies for the library.

12:27PM askandyver2@chat.libraryh3lp.com: You can contact the reserves person with the needed information: course number, name, etc. uThey will then buy, I believe, 1 copy per 15 students.  I will send contact name, number, email for reserves in my next response.

12:27PM askandyver2@chat.libraryh3lp.com: Chris Cramer	Student Hiring/Reserves Coordinator	cramer10@andrew.cmu.edu
+1 412 268 2445
Hunt 106	Collections & Information Access Services	Access Services

12:28PM askandyver2@chat.libraryh3lp.com: There's also an online form for requesting reserves http://www.library.cmu.edu/using/reserves/request

"

2/28/17 14:32,0:00:06,0:03:13,"14:32PM 69364602368937546940444952@web.libraryh3lp.com: Hello, 

14:32PM askandyver2@chat.libraryh3lp.com: hi

14:32PM 69364602368937546940444952@web.libraryh3lp.com: there is a book I would like to check out, it appears to be available as an e-text

14:33PM 69364602368937546940444952@web.libraryh3lp.com: but I could not see how I can find the link

14:33PM 69364602368937546940444952@web.libraryh3lp.com: to it
